id,text,clean_text,eng,author.id,word_count,tweet_without_stopwords,tweet_lemmatized,topic_match,topic_similarity,is_vegan
b'gAAAAABkk1Q0YwLHHesNqjsc_O19bpVzMoEFF5leCZCenANc3vw92Gihei122rVrh4yvmE2a_mPgbFSIHzsXZghTDk2GW_fhJh-PChlWse8qu9ve_u8gGfg=',"@novred @RaphaelThelen Und was isst ""deine Generation"" so? Du lebst hoffentlich über 20 Jahre schon vegan.",und was isst deine generation so du lebst hoffentlich über jahre schon vegan,and what does your generation eat so you hopefully live for years already vegan,b'gAAAAABkk1Q0dzr7dKguWvar0EZMUgA1gIXcyJp8p28E9_WVq6KvRnuxwQ2XpfA6nTyrVQ1TsTiT6imSiuxVJJXYiTRI2JldOh41RFK2cHqV_4ZamsXodnE=',14,generation eat hopefully live years already vegan,generation eat hopefully live year already vegan,5,0.699999988079071,True
b'gAAAAABkk1Q0CJ-IOjXq8QEpw00RAP2pJgPc71QycdcsBeLQ-vNWDNryAHUpVRYnDtvWzyw-596-LllHCiHl8Ag3Idmvd5YmO8u1WaKmTXTCMW9c0ft6sHk=',"@Birkenrinde11 Diese veganen Entendinger sind verdammt geil. Find sie sogar besser als Ente aus Tieren, weil die nicht so viel Fett und gezatter dran haben. Bin großer Fan 👍",diese veganen entendinger sind verdammt geil find sie sogar besser als ente aus tieren weil die nicht so viel fett und gezatter dran haben bin großer fan,these vegan entendingers are damn horny find them even better than duck from animals because they don't have so much fat and zatter on them am big fan,b'gAAAAABkk1Q0_3_xHu0HIB_iIYW25oSeLIGhAwrgAPzjUZwEga4LTkwy76Ye0cxd5HiMIfuLhZGzuAti66UoIAb601lCpcvYl0C1WZUhfgOKhB2KbAyVFv8=',28,vegan entendingers damn horny find even better duck animals much fat zatter big fan,vegan entendingers damn horny find even better duck animal much fat zatter big fan,5,0.6100000143051147,True
b'gAAAAABkk1Q0RUbXq9oVeO0ZPB2ax4E1JTqT90bibOCRsgreDfaf5BYveJGpgVy6NiC2N-bXoXkZFxdRy-9on1mSephj5Fi11imD4IMdAt8nUfadUKEcliU=',"Es ist unglaublich, wie sehr mir kochen und backen wieder Spaß macht seit ich mich (weitgehend, ja sorry, ich arbeite dran) vegan ernähre. Heute Abend gab es selbstgemachtes Bärlauch-Focaccia, dass einfach so unglaublich lecker aber auch easy zu machen war - ein Gedicht 🤤 https://t.co/kblVAwYYi1",es ist unglaublich wie sehr mir kochen und backen wieder spaß macht seit ich mich weitgehend ja sorry ich arbeite dran vegan ernähre heute abend gab es selbstgemachtes bärlauchfocaccia dass einfach so unglaublich lecker aber auch easy zu machen war ein gedicht,it's incredible how much i cook and bake again fun since i mostly yes sorry i work on it vegan nourishing tonight there was homemade bear garlic focaccia that was just so incredibly tasty but also easy to make was a poem,b'gAAAAABkk1Q04XYSQR9OHVSCMNeOaIBE5tKB4WOkloxHX_Lxzt-mjvmrKLBKp9-GbDubHS0LN0X_9tcvVIQd6d3Kjh9t2N4adKGSUsxNxLjZxrhzYuAsSuo=',42,incredible much cook bake fun since mostly yes sorry work vegan nourishing tonight homemade bear garlic focaccia incredibly tasty also easy make poem,incredible much cook bake fun since mostly yes sorry work vegan nourishing tonight homemade bear garlic focaccia incredibly tasty also easy make poem,3220,0.6499999761581421,False
b'gAAAAABkk1Q0BZfb3ZFKjFBYT84rUps5UuuYgB_-RYLhesMdCRf3rlq29N9rPPDVFjv_UrJl_IXdaUF9PkzZoiYllMIg4Z1ojeRxaau1TkXPnwii2_b9HXo=',"es ist wirklich hart als veganer schokolade zu kaufen für jemanden, der vermutlich alles isst, denn es ist einerseits alles uninteressant und andererseits gab es eben nicht die gewünschte große packung",es ist wirklich hart als veganer schokolade zu kaufen für jemanden der vermutlich alles isst denn es ist einerseits alles uninteressant und andererseits gab es eben nicht die gewünschte große packung,it's really hard to buy as vegan chocolate for someone who probably eats everything because on the one hand it's all uninteresting and on the other hand there wasn't the desired big pack,b'gAAAAABkk1Q0tL-vUcGqgrdvNqT988l_PHuUIuhF4MSu2tX3MaQBLxyKb1eDmQoXRVq5bm1KaQKWQvhkOSavmSib-L9-SaDDOQ==',33,really hard buy vegan chocolate someone probably eats everything one hand uninteresting hand desired big pack,really hard buy vegan chocolate someone probably eats everything one hand uninteresting hand desired big pack,2656,0.6200000047683716,False
b'gAAAAABkk1Q0daUJ6fI_f7rBi6Ztfh8_xjX7W50ECeJ2gQsypN8K7LSYZx735gG25NF5gzBvm1y-hmNXFPlHxV3rXdn_b5uqHu41USxCnhxydE0wRzszLyI=',@KathaSchulze Steck dir deine hässlichen Windräder sonst wo hin.\nBayern ist kein Land für Windenergie.,steck dir deine hässlichen windräder sonst wo hinbayern ist kein land für windenergie,stick your ugly windwheels anywhere else bayern is no land for wind energy,b'gAAAAABkk1Q0CmwJ6ZDhmBYiVPU21EJJ1MpISJMPw7lWT7P26giCWdLlp7IMe20YI_qk3GI-gP2ozpZkTt2-wQE8vpdCuuJjLA==',13,stick ugly windwheels anywhere else bayern land wind energy,stick ugly windwheels anywhere else bayern land wind energy,2224,0.550000011920929,False
b'gAAAAABkk1Q0naTo7-O771Qfi75risV3xHoFMuqam4zkRfPJtDaYOoFgGrK74sv-KiTTVscwlxqAcPrXtH8dyjZoiqhio6ski50OvoH-nfEkAtxCAblXsSc=',Mehr als 1300 Tote gezählt: Entdecker von Wagner-Friedhof flüchtet aus Russland https://t.co/oPD8yfEwk9 https://t.co/Mu6nKnpXZb,mehr als tote gezählt entdecker von wagnerfriedhof flüchtet aus russland,more than dead counted discoverer of wagnerfriedhof flees russia,b'gAAAAABkk1Q0A-AVOkLQupF5YssB_xFWzGsBq6qX1XMRCB-TYlLlbtznxiJWWsvvWcHEBkB42kTlGV0ZnLKiL5tELAd8sMn79Q==',9,dead counted discoverer wagnerfriedhof flees russia,dead counted discoverer wagnerfriedhof flees russia,2627,0.36000001430511475,False
b'gAAAAABkk1Q0PSsci1pUQSVg7foBdEXbnB7UGoW_EhyHfqcThepkYFEH1esd0DEzKDrOZJpdp73NUIfkfZLiSY5-vmuYMwjm9LSTLorq1TyQTh9PC9Tk6EI=',"@sportstudio @FCBayern @ManCity @Skulle59 Im Fußball und generell im Sport kann es eben immer auch nur einen Sieger geben. Im Fall von Bayern wird sich der Erfolg wieder einstellen, da bin ich mir sicher. Und wenn Sané, Gnabry, Mané, Musiala und Co. auch mal wieder treffen und sich den Frust von der Seele schießen, dann",im fußball und generell im sport kann es eben immer auch nur einen sieger geben im fall von bayern wird sich der erfolg wieder einstellen da bin ich mir sicher und wenn sané gnabry mané musiala und co auch mal wieder treffen und sich den frust von der seele schießen dann,in football and in general in sport there can always be only one winner in the case of bayern the success will set itself up again because i am sure and when sané gnabry mané musicala and co also meet again and shoot the frustration of the soul then,b'gAAAAABkk1Q0b8ihLWjSxNuKLbSxbqAv0ot8iuaiGPyCLuDQS8V85rvNjsUGL_J0lidQGUwPkfPwGieZCByfn1RXP0VFOFq3LKI10KZkmonuDB95TTUmCUQ=',49,football general sport always one winner case bayern success set sure sané gnabry mané musicala co also meet shoot frustration soul,football general sport always one winner case bayern success set sure sané gnabry mané musicala co also meet shoot frustration soul,1696,0.6899999976158142,False
b'gAAAAABkk1Q0py_MY-iKcTCiV6RcKfNsgIX7WTkx4Pdo2-e1hVA18Dw1UruQXg-4lgO1i4iMH313J2mmC9rnkJPDYHIh-88XzoRsl6bMhoXBqQhnlG9lkpo=',"@martyna_lin Nicht ganz, aber mal aus der SPD ein Schritt in die richtige Richtung: https://t.co/WlWzl9MV88",nicht ganz aber mal aus der spd ein schritt in die richtige richtung,not quite but sometimes from the spd one step in the right direction,b'gAAAAABkk1Q0KbD7z1K4cSzcXic7wlcXrOaE94jebEjfw9tvKxgfiWytRpCOQELgPpYpcGZcDIzyYIIsowQ2H6TfmKqHJx40uA==',13,quite sometimes spd one step right direction,quite sometimes spd one step right direction,1562,0.3799999952316284,False
b'gAAAAABkk1Q0EaaHIsp-VrR1ZIeEHT8SI-2bAkoCA4D2Wccr6mJ2BI_6FKSKLFi6dgZM0mlG5YjLcjZKCX_0e5RQK9kFZUZNw03HgGM3laJOIiLPGyUaSc4=',"@jagodamarinic Meine Antwort wäre wahrscheinlich beleidigend, also...",meine antwort wäre wahrscheinlich beleidigend also,my answer would probably be insulting so,b'gAAAAABkk1Q0B2PcWm3tH4DxdKyf495UmRu0kxJEo105faV5DU0Ei8ipRQ5Sl9e6uU8zZTvIsJrFbN18ugWbg-3Sflg_fD_3t1wxxbjjMQ8i_so3GY85JSw=',7,answer would probably insulting,answer would probably insulting,1469,0.5400000214576721,False
b'gAAAAABkk1Q0BdSFlVK-YFwfk2GZQhOLPhMLgeHsYFUj7CcmM1CfhjuUm5COhSvjUDCOWWAJvL_d-gQeFfUPqb0jUW09P4en6PdjwWX4tGlH4amHrwkEtGE=',Verkäufer/in - Berliner Warenhaus - Festanstellung\nhttps://t.co/YMGCdfzVZ9\n#jobBerlin #hrjob #hiring #Verkauf #Textil #Damen-jungeMode,verkäuferin berliner warenhaus festanstellung hrjob hiring verkauf textil damenjungemode,saleswoman berliner warenhaus permanent hrjob hiring sale textile ladyboymode,b'gAAAAABkk1Q0s2I_a35KXofE4VdPUTA40gLLjUE7ILpYbqxKhIk63YqdAOdMjaZJ-Rln5Gf3aToUYY0a5dME7szHwkixgXQ2pQnkaHSApPHSUszK-SKE_Ug=',9,saleswoman berliner warenhaus permanent hrjob hiring sale textile ladyboymode,saleswoman berliner warenhaus permanent hrjob hiring sale textile ladyboymode,1567,0.49000000953674316,False
b'gAAAAABkk1Q0EB-3fuWmLaQDtZcGbicOmtPyA1UrR13uF2MX1im6NgESaG2wEAQeTV5qwDtD-94acvy2ak1E7c4bbTskVOfREUHmfEGocxr9CMpWfsXO-ZA=',6.Trump ein Jammerlappen\nDoch die Anschuldigungen und Ermittlungen könnten am Ende den gegenteiligen Effekt haben - Trump mittel- bis langfristig schwächen und seine Gegner stärken. Trumps Endspiel besteht aus grundlosem Gejammer! https://t.co/Xfuh88Qfqy,trump ein jammerlappendoch die anschuldigungen und ermittlungen könnten am ende den gegenteiligen effekt haben trump mittel bis langfristig schwächen und seine gegner stärken trumps endspiel besteht aus grundlosem gejammer,trump a whining however the accusations and investigations could at the end have the opposite effect to weaken trump medium to long term and its opponents strengthen trumps endgame consists of groundless whining,b'gAAAAABkk1Q0OZCJzj773zHq21aJNERDu6nd6PvjZEOvS_9Wy27kTJCT_EzLeuut4-_IZw3VBd0m1FH_WhKhDYeeEK_NBrJBMA==',33,trump whining however accusations investigations could end opposite effect weaken trump medium long term opponents strengthen trumps endgame consists groundless whining,trump whining however accusation investigation could end opposite effect weaken trump medium long term opponent strengthen trump endgame consists groundless whining,222,0.4300000071525574,False
b'gAAAAABkk1Q0WshLSixmC6KYerUOE2ZGbuCwWKGAUIb2cERipT3ukow0IcmIlTzGOqtGfwjCH9i4O-MselYkFoyMUt53qUnV14X-4-IPfZqktiSXMBtZ2_g=',@Tim27081 Absolut.\nDas müsste viel öfter passieren.,absolutdas müsste viel öfter passieren,absolutely that would have to happen much more often,b'gAAAAABkk1Q0xXQm6ihJ81WJYUoMOAsmPlxN-1nXqW73QxjNy9P41ohyU6rmGIsqq5wIJCdYGnJAskTLoFYAgca64W_V7qf2v6_B8og70_EgAGYOoqBo44w=',9,absolutely would happen much often,absolutely would happen much often,2408,0.4300000071525574,False
b'gAAAAABkk1Q0EQN4IdRKx7tVj4dt_8zH7u0CCcukxTpaf5bksBCZwBvKEVXiIEzHYvLenFPhkIXXOajAQjYf8HutHn8LEEc7tLeGty2dQ_YQ5WyX1ZrwQi0=',@tosid @pghirmai Und welche Chefetage verdient sich denn eine goldene Nase? Der Vorstand?,und welche chefetage verdient sich denn eine goldene nase der vorstand,and which chief days deserves to be a golden nose of the head,b'gAAAAABkk1Q0FRL4YU_b9-ta0lOCAkZGtsuLQNlbvY74Ho6CRzWbWddT65kziVLR00BfdmkV1jAzW3XrE3eSxbFIgR5CHLtUpw==',13,chief days deserves golden nose head,chief day deserves golden nose head,2651,0.5299999713897705,False
b'gAAAAABkk1Q0hA-EnwKv1iVxBhIU6Z2GL-8WY27f_DPopNV40PAf_o7qbBcLgNNFM5ODJAXhWbLB-yo9KG31KE3nL2xBo9DBir4G6uevLWLg2NgjZJjKkQU=',"@ackermann_roy Danke, hoffe ich kann morgen zum Fußball. Zum FC Winterthur auf die Schützenwiese. Scheinen ähnlich Gaga wie wir Unioner zu sein. https://t.co/Rb20X6qTaf",danke hoffe ich kann morgen zum fußball zum fc winterthur auf die schützenwiese scheinen ähnlich gaga wie wir unioner zu sein,thank you hope i can tomorrow to football to fc winterthur on the protective meadow seem to be similar gaga as we unioner,b'gAAAAABkk1Q0A6zFKSBQ0dnZuk7SrhQiyDoC1tUY177vTQEoNhXzd32t7GkWe8U_puOsPQANOay4l5lTcJe5hXCfO_psLCiVTQ==',23,thank hope tomorrow football fc winterthur protective meadow seem similar gaga unioner,thank hope tomorrow football fc winterthur protective meadow seem similar gaga unioner,1021,0.44999998807907104,False
b'gAAAAABkk1Q0LO-Ahl0e5LwwN9rpqHY-ozmXRN0z1fGjcT-R2rhHn14W6sNbj4dE9E9iwoXo2JiRmJ7BLHNeBpz5xxux-vK-G6TvOWVZjTBuCcVAVKqWgRc=',@narrhallamarsch Aber könnten wir noch mal über Sachsen reden?,aber könnten wir noch mal über sachsen reden,but we could talk about saxony again,b'gAAAAABkk1Q0p-6bOOA7fzfRUXiu_2vyePOpYPOlkSO4t0Oixu35gUW2uFgUj2MrPuk7O87uoqAZGlHYmtvS5b8MhmvlwatX8-vF6F3IYIyz-_6oecCIk30=',7,could talk saxony,could talk saxony,2698,0.550000011920929,False
b'gAAAAABkk1Q0I04aRYiV4WGnybUYocyYvasBaGMjy8ngB9_w9O4PpdRU-XtV_MzWHR15QdwW9MSEnIh4T4CaKjr8aupF4ldxrLKd25-mskPO6RzKuKfB-tc=',"""Und jetzt?""\n\n""Jetzt brauchen wir neue Indexnummern""\n\n""Weil die ja auf Bäumen wachsen.""",und jetztjetzt brauchen wir neue indexnummernweil die ja auf bäumen wachsen,and now we need new index numbers because the yes grow on trees,b'gAAAAABkk1Q0jhV-lZRlJcNKDlPU2UmhS7GIJv8mBXie10Sy4qKE-7jelUUyCcVgslS2GQ-g19MSHnm6oRuItk5rDFoggiV_ZYzVbiWok7tGM_eC6zfqqmg=',13,need new index numbers yes grow trees,need new index number yes grow tree,377,0.47999998927116394,False
b'gAAAAABkk1Q0DidmBdkL2fq4xZLZOcUS9u1rFUXi_z8cEyz0IGv46syVBXuFBQs0pSVJHsqQ_wqi8nWZcQa7pK5gt53ojPhMTe0WjCB78SUCeLRj715ziXc=',@LasseHallstroem @_donalphonso Was ist damit gemeint? So gut ist mein Englisch leider nicht. Die Googleübersetzung erlaubt gefühlte zwanzig Bedeutungen. 🤷‍♂️,was ist damit gemeint so gut ist mein englisch leider nicht die googleübersetzung erlaubt gefühlte zwanzig bedeutungen,what is meant by it so good is my english unfortunately not the google translation allowed perceived twenty meanings,b'gAAAAABkk1Q0cpTXCqpA3hShBwahfw-UehAbaogOF6-6iFXLtm0Ro1yBadNSg762P71i0b81DW0MxkwFug4Fc3eRy5EVcKgdjA==',19,meant good english unfortunately google translation allowed perceived twenty meanings,meant good english unfortunately google translation allowed perceived twenty meaning,1431,0.5699999928474426,False
b'gAAAAABkk1Q06ZBCn2u1znMbMuq3CYA8ohvpkq9q6hpdWYgWhemqyT855_qD4a0488A7lCtsiae7k7fdruhM0kx_2qx2WVg755Cfht0pRg_KeoIaqwaTjy0=',@Engelskrieger77 Dankeschön in Deiner Runde zu sein.,dankeschön in deiner runde zu sein,thank you to be in your round,b'gAAAAABkk1Q0s3IZkiDVFTFU4QVb--EYS3dyh7hr1GY0ZXXnZr56EJ5DVY_B2e1LuYfYojuTjnwhgxpk3qFPYQKlTBzkO6IJZTBQvhUQT3IcLKbCNZevV80=',7,thank round,thank round,2785,0.550000011920929,False
b'gAAAAABkk1Q0pA_A6CIuoST-OjLYe1K2MKD4F6A2tFDirL-pCN8xBtm2vSqmwo5aW-vrWShizHu75r_8yflDOs1uhrleXVEPN2VLTC0qFg76TENgSodKrKo=',@tagesschau Die Grünen machen Deutschland pleite!,die grünen machen deutschland pleite,the green make germany broke,b'gAAAAABkk1Q0uaoCgPimBe_Ulw4ew_vY5Lq6B0OIoPZZPXITASFjQLVcCvPRa8jpZs2-C49e1TC3PEADcadKYxgm1fe7Fu-nCg==',5,green make germany broke,green make germany broke,1637,0.6200000047683716,False
b'gAAAAABkk1Q06DgmN3zLtqHHN1snSP5H_4UARkqaQdAx7T4BU0XNjunHX3v04VlroDZcYtxJEN72slxZdl9HJzk1PnSEB-PCisi9GINsLMgxdBL2vJnbsGs=',@nouripour Gilt Ihre Empörung dem Filmen der Enthauptung? Oder dem Enthaupten generell?    Das ist doch alles wieder nur Heuchelei.,gilt ihre empörung dem filmen der enthauptung oder dem enthaupten generell das ist doch alles wieder nur heuchelei,is her indignation to the filming of beheading or the beheading in general that is all again only hypocritical,b'gAAAAABkk1Q08KnRyE63KFg_dRaW_DKOktMJzzHgz9aLUMn4iS2SosDxTTqC1QjnJOOuuLKgA_kUY8UmR83rQgFmcpMeXWawHQ==',19,indignation filming beheading beheading general hypocritical,indignation filming beheading beheading general hypocritical,79,0.4699999988079071,False
b'gAAAAABkk1Q0ZOl6hlZNmSK2SyZW7XcBh6d0BByd4eLt037aMAvxKx_gveUtaNrOjmJQbw2t2GHCMJv2M_KfGlwr-iJa2l_hj16r0nuKA_-R93ztC6NuPF4=',"@Lemmi1404 @Georg_Pazderski @AfD Bist du dumm, oder dumm? 🤔 hmm, ich glaube du bist dumm!",bist du dumm oder dumm hmm ich glaube du bist dumm,are you stupid or stupid hmm i think you're stupid,b'gAAAAABkk1Q00C211g3RgjFLbMhutaCPSla0Uv40_C-7TSRWfG8XsiuxSF5-kbegLSh0fZVdoE5DJfQ4c3-6KVGbjR8bzlKLk7olXXNzZCb-JTxBh1q4K6w=',10,stupid stupid hmm think stupid,stupid stupid hmm think stupid,41,0.5899999737739563,False
b'gAAAAABkk1Q0W-pnqoz9v6NvkQ7AlxFmXTJKfUSL16hG8893H0oqm4InWeHtuSstdg2hyXs2mlOYxEtd7INcGAxeU1ypGsMIddbEgyWM4JvVj8mrvj5NhyM=',@KatscheBeck @HerrBergmann1 Hätte ich nicht besser schreiben können,hätte ich nicht besser schreiben können,i couldn't have written better,b'gAAAAABkk1Q0BjLIh15U_rE-ibGRrJymsDIHf_2Rg8Rtd9rf_ubICDo2jD5mVLRQ1qj4ZrZqnTiUCrGDFhDMXn6jUPas3zj2-rQehiARD6blFCk_nnoXGOM=',5,written better,written better,1125,0.699999988079071,False
b'gAAAAABkk1Q06TWWIkdeTKebrlieQJzFmP5Ec0lhaJ6dhEb1E3Z2y67EkTWzUGPWSVVWDrymBE2RDxPLrZIC-dK3rRS_Zg2PlkyNhm2NsSyhs4uNc6ZNSYw=',Bürokauffrau m/w/d Vertriebsagentur\nhttps://t.co/VbmzIsB1lB\n#jobBerlin #hrjob #hiring #Büro-Verwaltung #Sozialversicherungsfachangestellter #Rentenversicherung,bürokauffrau mwd vertriebsagentur hrjob hiring büroverwaltung sozialversicherungsfachangestellter rentenversicherung,office clerk mwd sales agency hrjob hiring office administration social insurance specialist pension insurance,b'gAAAAABkk1Q0D7YRPetT_T8h2OxKiUqqdO-x1vDw6fm3eymS8G4PPVDjI70gGp7hocOuvoKI4Dvwa8pufLxX2Y-mwlRUExp9GZ1WwSsEGzIyGAD6kXva0ns=',14,office clerk mwd sales agency hrjob hiring office administration social insurance specialist pension insurance,office clerk mwd sale agency hrjob hiring office administration social insurance specialist pension insurance,1567,0.5199999809265137,False
b'gAAAAABkk1Q0-CW96IYDg6CLMzsSlq_kZMm4F494SRwdt42bS2QoxY3aN9tBRjZEIbAVD2a5FyZsWX14yqrPmKmQzZie81JpN1C6uKqGfgySYslpNp4OnpE=',"#12 Weißensee, Pasedagplatz hat 5 Minuten Verspätung https://t.co/2bJrYq31do #BVG 22:03 16.4.23",weißensee pasedagplatz hat minuten verspätung bvg,white lake pastedagplatz has minutes delay bvg,b'gAAAAABkk1Q0h_LmfjMb5MNbpwpWd7_3XoAvpZMZWkCGAanQyEdmLXmolMYF22E_52Gjy6MDEPImBhqGeMmLAAlljixrs21OHeqbWer74_j1bwb0obIo9mQ=',7,white lake pastedagplatz minutes delay bvg,white lake pastedagplatz minute delay bvg,3457,0.47999998927116394,False
b'gAAAAABkk1Q0ptMFggclV4WbSmCAxTE9-c0cHKeohq0koD8iZFNpnvfMS3kDZbsac5-YmA31bXeQik7SxQwzm0PEryHbJgXRMhhNx0rWSCBZpp_a1_lzjfc=',"""Klimaschutz ist grüne Ideologie"" brüllen, es als Hysterie framen und dann zum xten Mal den selben widerlegten Schwachsinn als Beweis ausbuddeln. Wenn du dann nicht mehr über ihr Stöckchen springst und sie ignorierst, nehmen sie das als Beweis ihrer Weltanschauung. So lächerlich.",klimaschutz ist grüne ideologie brüllen es als hysterie framen und dann zum xten mal den selben widerlegten schwachsinn als beweis ausbuddeln wenn du dann nicht mehr über ihr stöckchen springst und sie ignorierst nehmen sie das als beweis ihrer weltanschauung so lächerlich,climate protection is green ideology roaring it as hysteria frames and then for xth time the same refuted stupidity as proof of bulging when you don't jump over her stick and she ignores it as proof of her belief so ridiculous,b'gAAAAABkk1Q0MT7xBVqukqmLK28d-_yYauPO-UZ-iuOoH9XZ21-38WwAglCY53or6CI90u991RS86oCwTQgpjof55woJsWncXw==',41,climate protection green ideology roaring hysteria frames xth time refuted stupidity proof bulging jump stick ignores proof belief ridiculous,climate protection green ideology roaring hysteria frame xth time refuted stupidity proof bulging jump stick ignores proof belief ridiculous,3215,0.5600000023841858,False
b'gAAAAABkk1Q0tRFyXNwhcT7urryFtKLKCof2SneV2fELV4fxAOEMQ84lueJNfBu1zHYMaWWRDL3oW-dMLQYqzY7SrS4CQVSZtEZFMejdbJrz2hYl4Q9937o=',"@Steffi721981 Das glaube ich lerne, und das in Massen.  😉😜😂👍👌",das glaube ich lerne und das in massen,i believe that i learn and that in masses,b'gAAAAABkk1Q00Mf-IeSpTTJdB_1W-I61VT08Qd0h-LuqRROFg0uQK7yj-lrfmXmQfeHh9b1mDfdp5FS4r2DgOMDrY2lyU6f32g==',9,believe learn masses,believe learn mass,1962,0.5799999833106995,False
b'gAAAAABkk1Q0ArGAT1QeZhe2wSGh9goC7uEticz_yfa6ZmZqimRkVoXhkUsqgWZ4CWuIDFcp-uEUdmlXywIToJyTCQu8KTO5_SVTh_CnSyk28XYM5ezYD3c=',@M_Ostermann @Regendelfin weiß einfach ihre Zeit sinnvoll zu nutzen. Ganz einfach. 😉 https://t.co/94hn1QsitO,weiß einfach ihre zeit sinnvoll zu nutzen ganz einfach,simply knows how to use your time in a meaningful way,b'gAAAAABkk1Q0cpV-8NaJfwaqTbthfuFITJr5XWuzbh0o9N2wEmbnrkMooAUGcMg0Xk9o8qxiLZ7n6gH20MOce1kAqSIwtlvcag==',11,simply knows use time meaningful way,simply know use time meaningful way,100,0.5899999737739563,False
