id,text,clean_text,eng
b'gAAAAABkk1Q0DidmBdkL2fq4xZLZOcUS9u1rFUXi_z8cEyz0IGv46syVBXuFBQs0pSVJHsqQ_wqi8nWZcQa7pK5gt53ojPhMTe0WjCB78SUCeLRj715ziXc=',@LasseHallstroem @_donalphonso Was ist damit gemeint? So gut ist mein Englisch leider nicht. Die Googleübersetzung erlaubt gefühlte zwanzig Bedeutungen. 🤷‍♂️,was ist damit gemeint so gut ist mein englisch leider nicht die googleübersetzung erlaubt gefühlte zwanzig bedeutungen,what is meant by it so good is my english unfortunately not the google translation allowed perceived twenty meanings
b'gAAAAABkk1Q0jJc2Gk9k_DnAPHJqPEtUX0mYhQ_uHUrySHKBFlnK0kYr8Ynl7GXhgms7VcZdDbVcUOXqmwgk0Mu48nSqkmuq020e_INNYpNtFfTE9HujG9I=',@SHomburg Netzfund..... https://t.co/y0JnNVd89o,netzfund,Network Find
b'gAAAAABkk1Q06ZBCn2u1znMbMuq3CYA8ohvpkq9q6hpdWYgWhemqyT855_qD4a0488A7lCtsiae7k7fdruhM0kx_2qx2WVg755Cfht0pRg_KeoIaqwaTjy0=',@Engelskrieger77 Dankeschön in Deiner Runde zu sein.,dankeschön in deiner runde zu sein,Thank you to be in your round
b'gAAAAABkk1Q0pA_A6CIuoST-OjLYe1K2MKD4F6A2tFDirL-pCN8xBtm2vSqmwo5aW-vrWShizHu75r_8yflDOs1uhrleXVEPN2VLTC0qFg76TENgSodKrKo=',@tagesschau Die Grünen machen Deutschland pleite!,die grünen machen deutschland pleite,the green make Germany broke
b'gAAAAABkk1Q06DgmN3zLtqHHN1snSP5H_4UARkqaQdAx7T4BU0XNjunHX3v04VlroDZcYtxJEN72slxZdl9HJzk1PnSEB-PCisi9GINsLMgxdBL2vJnbsGs=',@nouripour Gilt Ihre Empörung dem Filmen der Enthauptung? Oder dem Enthaupten generell?    Das ist doch alles wieder nur Heuchelei.,gilt ihre empörung dem filmen der enthauptung oder dem enthaupten generell das ist doch alles wieder nur heuchelei,is her indignation to the filming of beheading or the beheading in general that is all again only hypocritical
b'gAAAAABkk1Q0ZOl6hlZNmSK2SyZW7XcBh6d0BByd4eLt037aMAvxKx_gveUtaNrOjmJQbw2t2GHCMJv2M_KfGlwr-iJa2l_hj16r0nuKA_-R93ztC6NuPF4=',"@Lemmi1404 @Georg_Pazderski @AfD Bist du dumm, oder dumm? 🤔 hmm, ich glaube du bist dumm!",bist du dumm oder dumm hmm ich glaube du bist dumm,are you stupid or stupid hmm I think you're stupid
b'gAAAAABkk1Q0W-pnqoz9v6NvkQ7AlxFmXTJKfUSL16hG8893H0oqm4InWeHtuSstdg2hyXs2mlOYxEtd7INcGAxeU1ypGsMIddbEgyWM4JvVj8mrvj5NhyM=',@KatscheBeck @HerrBergmann1 Hätte ich nicht besser schreiben können,hätte ich nicht besser schreiben können,I couldn't have written better
b'gAAAAABkk1Q06TWWIkdeTKebrlieQJzFmP5Ec0lhaJ6dhEb1E3Z2y67EkTWzUGPWSVVWDrymBE2RDxPLrZIC-dK3rRS_Zg2PlkyNhm2NsSyhs4uNc6ZNSYw=',Bürokauffrau m/w/d Vertriebsagentur\nhttps://t.co/VbmzIsB1lB\n#jobBerlin #hrjob #hiring #Büro-Verwaltung #Sozialversicherungsfachangestellter #Rentenversicherung,bürokauffrau mwd vertriebsagentur hrjob hiring büroverwaltung sozialversicherungsfachangestellter rentenversicherung,office clerk mwd sales agency hrjob hiring office administration social insurance specialist pension insurance
b'gAAAAABkk1Q0-CW96IYDg6CLMzsSlq_kZMm4F494SRwdt42bS2QoxY3aN9tBRjZEIbAVD2a5FyZsWX14yqrPmKmQzZie81JpN1C6uKqGfgySYslpNp4OnpE=',"#12 Weißensee, Pasedagplatz hat 5 Minuten Verspätung https://t.co/2bJrYq31do #BVG 22:03 16.4.23",weißensee pasedagplatz hat minuten verspätung bvg,White lake pastedagplatz has minutes delay bvg
b'gAAAAABkk1Q0ptMFggclV4WbSmCAxTE9-c0cHKeohq0koD8iZFNpnvfMS3kDZbsac5-YmA31bXeQik7SxQwzm0PEryHbJgXRMhhNx0rWSCBZpp_a1_lzjfc=',"""Klimaschutz ist grüne Ideologie"" brüllen, es als Hysterie framen und dann zum xten Mal den selben widerlegten Schwachsinn als Beweis ausbuddeln. Wenn du dann nicht mehr über ihr Stöckchen springst und sie ignorierst, nehmen sie das als Beweis ihrer Weltanschauung. So lächerlich.",klimaschutz ist grüne ideologie brüllen es als hysterie framen und dann zum xten mal den selben widerlegten schwachsinn als beweis ausbuddeln wenn du dann nicht mehr über ihr stöckchen springst und sie ignorierst nehmen sie das als beweis ihrer weltanschauung so lächerlich,climate protection is green ideology roaring it as hysteria frames and then for xth time the same refuted stupidity as proof of bulging when you don't jump over her stick and she ignores it as proof of her belief so ridiculous
b'gAAAAABkk1Q0tRFyXNwhcT7urryFtKLKCof2SneV2fELV4fxAOEMQ84lueJNfBu1zHYMaWWRDL3oW-dMLQYqzY7SrS4CQVSZtEZFMejdbJrz2hYl4Q9937o=',"@Steffi721981 Das glaube ich lerne, und das in Massen.  😉😜😂👍👌",das glaube ich lerne und das in massen,I believe that I learn and that in masses
b'gAAAAABkk1Q0ArGAT1QeZhe2wSGh9goC7uEticz_yfa6ZmZqimRkVoXhkUsqgWZ4CWuIDFcp-uEUdmlXywIToJyTCQu8KTO5_SVTh_CnSyk28XYM5ezYD3c=',@M_Ostermann @Regendelfin weiß einfach ihre Zeit sinnvoll zu nutzen. Ganz einfach. 😉 https://t.co/94hn1QsitO,weiß einfach ihre zeit sinnvoll zu nutzen ganz einfach,simply knows how to use your time in a meaningful way
b'gAAAAABkk1Q03GI_XXE8ihrSv3xqoddDeY92dLwlaxH6REvX9v1jra9_QadknKyM33iYHuQnCVvnZtTZqavnmbmLgR7O652WzmWZ5neaeOPvd1s_uqT3MpE=',Außenhandelsassistent M/W/D für Werkzeughändler gesucht\nhttps://t.co/rn36Sn7gZO\n#jobBerlin #hrjob #hiring #Office #Groß-undAußenhandelskaufmann #Außenhandel,außenhandelsassistent mwd für werkzeughändler gesucht hrjob hiring office großundaußenhandelskaufmann außenhandel,external trade assistant mwd for tool dealers searched hrjob hiring office wholesale and external trade clerk external trade
b'gAAAAABkk1Q0SERB_kOKsJqaVSagN0ouRcC8o15WHd-oKHdREdyEnt-4GykJg0t8aM1VAKVdwhf6QviLWFWBErsZQrJWo5_fKWAcW2HNdC8itFWhW4x2qCE=',@binangixd Wenn du wen suchst im here (auch wenn ich erst neu bei dir bin 🥹),wenn du wen suchst im here auch wenn ich erst neu bei dir bin,if you're looking for someone here even when I'm new to you
b'gAAAAABkk1Q01pkpOsuU6nVO8GAoIMENrkk9VIgpBt25t5lPvvDiAwdnKJF92F6Gbfc8PJqozHs5HBc0kcqHE4J28imHnvAl4TX_Mgim0rtDdb75U32vJto=',@footils Das ist doch für Parcour....cool https://t.co/dfQavaCTm2,das ist doch für parcourcool,this is for parcourcool
b'gAAAAABkk1Q0BkKgniZWRb67sbkI7FH-n1qxezAb6H_yCMUagKKw4m6Ae4uKJ4MVSZgoewwOM-3lP0Ml3BPCR5SvAia8Lpn8RcPPb8H36slUBYtD1ANf52U=',@GrueneFraktionB @Bettina_Jarasch Den Stau hat grün forciert und provoziert,den stau hat grün forciert und provoziert,the traffic jam has pushed green and provoked
b'gAAAAABkk1Q0d737NjOaJv1zW_AcHOZt0B8aZeKSoBOdY2gW4CDnAVlZE4nsg2yy4GsDBisO5QwJK65tquU-sLek9hlSg8tAs4RWVRSOiF0I8ASOgiHVEZE=',"@steffenundercov @BastiMasti_ Dann bestimmt nur 702,10 Euro🤓",dann bestimmt nur euro,then determined only euro
b'gAAAAABkk1Q0S7WeKNINFXb63szoBOVLcClmMLJdD80e2OskTACB09ghgUGDGtZfAANgrEEH7unH0g2CqfhgWsG0pmzv0qreQFJipFIe0yfwSs3xjL_2sIs=',@mad_man_running Ich hätte eine Frage dazu 🖐🏻,ich hätte eine frage dazu,I had a question about
b'gAAAAABkk1Q0inopukEEsgn_ckZ4vb6ob93W_GEk75GCLat3uqq8EU9OFECJyWfNNt-VdA3uiePf7uxMnYMXn38q-oDTAVZZ85mDggwH5-PFCiJl2yrF-o0=',@jenny_nass26 @Wissing Autobahnminister hat immer recht!1elf,autobahnminister hat immer rechtelf,autobahnminister always has right-wing
b'gAAAAABkk1Q0ap5ST5sOj_iswoagUe7DpPcf7nqmnNfgjz_qtWD0DyorbKhvbcbldWL6TVCHmj5anFfjEqYTPd4kOzRNxBzmjXQeQhAy6gLlLxAJAofgCj8=',@lawen4cer Person finde ich kritisch.,person finde ich kritisch,person I find critical
b'gAAAAABkk1Q0T6ZRnvpaXFa_E_jBVPN6l6xxR9uJESbOPOeoEAHhj4XxSmEwUABQtV5Liv8-3pwGkQ_CSJb9m6b_XtHU2iL0rKiBGtMctD6as9OAfIY1OdE=',"@O_Sundermeyer Wenn ich die Kommentare lese, bin ich ziemlich sicher, dass ich dem richtigen folge.",wenn ich die kommentare lese bin ich ziemlich sicher dass ich dem richtigen folge,when I read the comments I'm pretty sure I'm following the right one
b'gAAAAABkk1Q0Orp15kT5Zl1OdHVSKOurccf3L6NVU0HBhqbrzMFFZyYUeqLUcNL4wepqAGejSJfzTWK8STVE0TeKJzkh-cihSBA4LK1uFpvARGjHJvaX2jo=',"#RB65_ODEG, Zug 68826 hat ab Kodersdorf (planmäßige Abfahrt: 15:57 Uhr) in Richtung Cottbus +10 Minuten Verspätung.",rbodeg zug hat ab kodersdorf planmäßige abfahrt uhr in richtung cottbus minuten verspätung,rbodeg zug has scheduled departure time from Kodersdorf towards Codbus minutes delay
b'gAAAAABkk1Q0B5okEEDfuklvEhR3bny3guf0NE3nj21tfiGkZGwcIDx8g-wwbrZz5n2ds0-_Lv-ptstayMMVKiUFHQbbHrYqnrhCvIf8WpZtc0yQlManwgY=',"Tatsächlich ""stichelt"" er gegen Giffey und Saleh 🤷\nhttps://t.co/hybzMbYnd4",tatsächlich stichelt er gegen giffey und saleh,actually he stabs against giffey and saleh
b'gAAAAABkk1Q09ErHI0C_w5WUE4N236zAj3op8hBpG4WHRdTvWALIpAqqzHHOfMi6t6HBZy5PM2HvC4QdkQ91gGKdvsYqCutr4GdA5UuZUN6eIDxjW3MuWQo=',@Cloudi112 @kendo_276 @SkySportDE War schlotterbeck nicht auch angeschlagen und ist von der N11 abgereist?,war schlotterbeck nicht auch angeschlagen und ist von der n abgereist,was not also beaten and has left the n
b'gAAAAABkk1Q0wHmCQMxUyt1sSvZ-_xVA1KoJSJPFqXrvxmrUvIqjzN9XmcSzKIgAQYk_DjW8MUrBexh0JP0ota_I7es-2Q6E12s_QSMZcoBHTZ6xpi9eiPg=',"Ich denke,das die höchste 🇩🇪Auszeichnung,welche neulich vergeben wurde,Ihm zugestanden hätte. https://t.co/chFhZjffLl",ich denkedas die höchste auszeichnungwelche neulich vergeben wurdeihm zugestanden hätte,I think that the highest distinction which was forgiven to him the other day would have been granted
b'gAAAAABkk1Q01nfJvq4sU9e4d1ilzNUTuXWTN1KiZIIvSgZQ9tPOb-iaFKYQyr6TgE3nq6oP4dgbKjKNCoQWmQ8ZyiOEWmt9c016Hg1OaAP40Crqs1bgmEc=',@thelma_u_louise Die Pflanzen haben bestimmt angefangen und ihr habt euch nur gewehrt 🤭,die pflanzen haben bestimmt angefangen und ihr habt euch nur gewehrt,the plants have certainly begun and you have only fought back
b'gAAAAABkk1Q0unj99g6t9xnDnPIpClgTS_NVo7QcI1C7D34ZtpRYC3Bjuy3NCMLEY-G2oZV2Lo4GVsX1MYabk7jULSQcaCNo5JuiNoDowhcjwAeDjhdLp-Y=',"@not_a_ruscist @LaaaschM Da das anscheinend keine Einbahnstraße ist, ist da sehr wohl eine Gefährdung des Radverkehrs. Die werden nicht gesehen und können auch den Verkehr nicht sehen",da das anscheinend keine einbahnstraße ist ist da sehr wohl eine gefährdung des radverkehrs die werden nicht gesehen und können auch den verkehr nicht sehen,because this apparently is not a one-way road is very well a danger of cycling which are not seen and can not see the traffic
b'gAAAAABkk1Q0sbVvbnIYLDn1rJcfPcWqdUDXT1FSp8PjTbMx5UfKBocvPG8_ldfVpc444N981uxPw76lko_ERJHDHhLZibm8P-IX9xSKyheZlL66NcQu1hQ=',"@AlexanderLenzn1 @_LarsPetersen @Till_83 @stanziweissblau @DrStKrause @cassino84 @bmj_bund Was ich auch nur so semi-geil finde, das is aber n anderer Schnack.\n\nAuch geil: behaupten, er könne auch keine Frauen von außen holen, die würden sich nicht auskennen. Und holt dann DREI Männer, die vorher noch nie irgendwas mit Bundeswehr gemacht haben. Sorry, aber nee.",was ich auch nur so semigeil finde das is aber n anderer schnackauch geil behaupten er könne auch keine frauen von außen holen die würden sich nicht auskennen und holt dann drei männer die vorher noch nie irgendwas mit bundeswehr gemacht haben sorry aber nee,what I find even so semi horny that is but n other snack also horny he can also not bring women from outside who wouldn't know and then fetch three men who have never done anything with the Bundeswehr before sorry but nee
b'gAAAAABkk1Q06LP7i_8C-LU1DxF4a4sytnF2nI6hXXyxVSFOej8vsPQMPvWkki7u8XXJp1RIISlcYymGSfvYgklzGCH_sPXBYeo_bCz6IvaU1hu3OJDkSUk=',@DrieElmann Guten Morgen 😃,guten morgen,Good morning
b'gAAAAABkk1Q0dCvm_PzlVEWLZRYMT8wAEvrjD58uatvu5qYSooVKNfGjdbAR2SPTZN26cWT7cZNCAoYKnRK6uPRRQaIl620dcAFpvV36TowyEsj_KdVGJGc=',Unbestreitbar! https://t.co/GrHtbWdh2r,unbestreitbar,Undeniable
b'gAAAAABkk1Q0V4GEDWoo3f5KeoSNorhA0i3bVowZovnyW1ThiAKW92K2nJ8MxQL3ViJnFcxKp0iBFja0nKK7OHfQu_zzgFiggNwsgIZO_RxQZLAsg5ShA8s=',"@EberleSebastian @BILD @tagesschau Ob NDR oder WDR, ihr seid Angestellte vom Stastsfunk und der ist unterwandert vom ""marxistischen US deep state""\nVerschleierung und Fake's ist eure Aufgabe! Hier👇 zu der Gewalt in Schwimmbäder! 🤡\nhttps://t.co/rhggi1OI7y",ob ndr oder wdr ihr seid angestellte vom stastsfunk und der ist unterwandert vom marxistischen us deep stateverschleierung und fakes ist eure aufgabe hier zu der gewalt in schwimmbäder,whether ndr or wdr you are employed by the stastsfunk and that is infiltrated by the Marxist us deep state cover-up and fakes is your surrender here to the violence in swimming pools
b'gAAAAABkk1Q0hwzdcyzm1V7MSFGnVkmlNgLHvmkfjtcq1aAHC8gviuRVsHvaLXSiAufgrWlR1rGBQ1rAE3tAYOSVd5d-HbpEZjgNeidBVp7gWjSPf3P4VLw=',Rum trinken statt rumtrinken..🍀🍹\n. https://t.co/rpGOmMqhW6,rum trinken statt rumtrinken,Drink around instead of drinking around
b'gAAAAABkk1Q0NY3o5xOgr7RFLAw2O47_Ikx55JBtTMNJX5KXbU44Pv5nH2pT3DQBqdv9PhlL-Mcc3oz3feUNiz-0hkispnZyFLcZm-05toPB9rHxlglt1yQ=',@vince_b0 @FSVBEN Wenn er gescheit ist 😂,wenn er gescheit ist,if it is clever
b'gAAAAABkk1Q0OyukesQM42-a-ba25hQaF9550QzMwsDrEEgWsHYbGL8eV6OBAb5R4jxgUjpywwg62sq7bFoFmQNccAknsIOqPdvJZ1XaWGE19R1aHUadmns=',"Vor 15 Jahren, spielten der VFB Stuttgart und Schalke 04 in der Champions League. Bayern München, der Hamburger SV und der 1. FC Nürnberg spielten im UEFA Cup. - Ja ich hatte das auch vergessen...",vor jahren spielten der vfb stuttgart und schalke in der champions league bayern münchen der hamburger sv und der fc nürnberg spielten im uefa cup ja ich hatte das auch vergessen,years ago the vfb stuttgart and schalke played in the champions league bayern münchen the hamburger sv and the fc nürnberg played in the uefa cup yes I forgot that too
b'gAAAAABkk1Q0yHx2l6l1-dTzXs0gL2DzGGQ_YQ9id6o-CXt9bumRWwmhV7BUnCnmo1jSDTM1YaJpvQvmt-ZJyvN3Knj0BmUBSt2NleWgMk4AXRtenqQ1SuQ=',Gestern mal bei 1860 München im Grünwalder Stadion zum Groundhoppen zu Besuch gewesen! Auch da gibt es Kurzhaarige mit antifaschistischer Attitüde! /// https://t.co/aTSUxgB3W4,gestern mal bei münchen im grünwalder stadion zum groundhoppen zu besuch gewesen auch da gibt es kurzhaarige mit antifaschistischer attitüde,yesterday at münchen in the Grünwalder stadium to visit the groundhoppen were also there are short-haired with antifascist attitüde
b'gAAAAABkk1Q1zHxSm4J2NIZXe4DTmSnkM3TTNRxMYwDmfYQqgXxEYef9gg3S-168V7a72cN9mG-1aXqbJJOjKvu7RSrf22mP8Ap-bSYEyi_JLoRIvZiZVjo=',Supreme Court entscheidet: Zugang zu Abtreibungspille bleibt vorerst bestehen https://t.co/76M179tlX9,supreme court entscheidet zugang zu abtreibungspille bleibt vorerst bestehen,Supreme court decides on access to an abortion pill remains in place for the time being
b'gAAAAABkk1Q1DiUcA2qGHV6qoaXzYikhgBDXXqYKrppHBFrEq4DFAzfbTg-Rfy6LiyCU9SE-KpL8fzW4fwawandaabRlmfzgIkY8HtwuGWQO-y-pTqwaajk=',@klausfenn ..hast du dir verdient 👏👏😉 https://t.co/UK1idcDwHA,hast du dir verdient,You deserve it
b'gAAAAABkk1Q1ANlnPyPAQepD3MV0cPhuH3_1GoBPVsBIrsIoIjKbHKAyPpkX5_Tv2ksytondrVjHU6hRjaxnqRBccCBvUXZ4HNtSNILs16hhA7ebNfTUT7U=',"@AnjaZiege Zu ahnungslos. Er kannte bisher keine kleine Luke mit Treppe drin und draussen, sondern nur grosse ebenerdige Menschentüren.",zu ahnungslos er kannte bisher keine kleine luke mit treppe drin und draussen sondern nur grosse ebenerdige menschentüren,too clueless he knew so far no small luke with stairs inside and outside but only large level human doors
b'gAAAAABkk1Q1pdNsTM5eHMSMxlKNkPj4HUzBqbKRGpU8FKOu1U8uNGzgKL2j8AU04MNFlVTHF9OEV-IzAU1ak2mEUQIJX4QuPCLbrGL8l0peAiB33SMOhl8=',"Auf Wunsch von K2 gibt es schon wieder Quarkbällchen. Diesmal mit Vollkornmehl, schmeckt tatsächlich auch. #vegan https://t.co/YctMzTHOjP",auf wunsch von k gibt es schon wieder quarkbällchen diesmal mit vollkornmehl schmeckt tatsächlich auch vegan,on request of k there are quark balls again this time with full grain flour actually also tastes vegan
b'gAAAAABkk1Q1fERSGjzHl-7jnnjzQ6LxkYgyUXZ3UPhlQMQtVqp4GXsPCguAs8W9FE7PZRW-dSG5DU1gpJmPkrHa8JT0X9KTxMm1lnJZegG2uQC9cYzKWhY=',"“Ich will lieber 3000 Umwege gehen, als mich für immer im Kreis zu drehen. Wenn ich Fall, werd' ich eben fallen.” 🥰",“ich will lieber umwege gehen als mich für immer im kreis zu drehen wenn ich fall werd ich eben fallen”,I'd rather go around than turn around forever when I fall I'll just fall
b'gAAAAABkk1Q1xr9uoWEezm1jHnXGZIXASAkYd6A2hpl13c5tOhUozPa46ZVAYi4zDyNDp7SZ3DQ4KDAPmjO8T2fDd7oTqy0YS5E22EEAhPuNjpk1T1vjdLg=',"@TomKraftwerk ... UND DANN HABENSE GESAGT, KOMM BITTE ZU HINTERE TÜR UND WIR WERDENSE DA ABKASSIEREN! DU WIRST ES NICHT GLAUBEN! 10 LEUTE SIND ERSCHIENEN!",und dann habense gesagt komm bitte zu hintere tür und wir werdense da abkassieren du wirst es nicht glauben leute sind erschienen,And then I said please come to the back door and we'll get there you won't believe people have appeared
b'gAAAAABkk1Q1bq4etkv39P2fu3HeIzcO2eXa56zOi5vqqFQAHZBUwqvBXrCVuwnQiC4q2p69wik_h0vc_5IFKvN1xGcVUqV8pGQQvqspPos7n_UxLmzFo3U=',"@lion69 Ja, das sind Luxusprobleme. Ich würde Jasi die Möglichkeit geben, sich vor Heimpublikum zeigen zu können.\nAuswärts ist dann RTH gesetzt.",ja das sind luxusprobleme ich würde jasi die möglichkeit geben sich vor heimpublikum zeigen zu könnenauswärts ist dann rth gesetzt,yes these are luxury problems I would give Jasi the opportunity to show off in front of home audienceoutside is set then rth
b'gAAAAABkk1Q1afSdysJplTEo7qSiZJP5Os62MFGJqGyPbEJygduKdebY5lgRg6FfZBqiCRofZXDa1D1StjPl9F4ac8A47h1iHcqAlGTcy8D9K_MAkTW1zfs=',Polizei nimmt Verdächtigen fest: Feuer bricht in Berliner Klinik aus https://t.co/0tnQMp1c1N https://t.co/CYBvtvJfGK,polizei nimmt verdächtigen fest feuer bricht in berliner klinik aus,police takes suspicious arrest fire breaks out in berlin hospital
b'gAAAAABkk1Q1SAZkIgOPVktOofpfApoXaxOKLkJoH2_SgncQ20c5ATjN0x4uqEkoZpjY_BCoeNleUv4f_uaM1d-noUPzmstG7_BiTF8Tof6aJ4TBdKrcBCY=',Immo2find: So kann man den Wert einer Immobilie ermitteln https://t.co/VWhSHNbcPo via @RedaktionNews werbung,immofind so kann man den wert einer immobilie ermitteln via werbung,immofind so you can determine the value of a property via advertising
b'gAAAAABkk1Q1fN1dtiEz9FVYlxA6Jv3Hj7T9IOn5cUNzt7rVarqrfZCpWcJXecl1SCdzH5gLxdzS_FUXLS1eK_kNJ8BkHd5UY-AK3pECYDq67n-aAXB5d9c=',"@Division1979 ... na gut, darauf erst mal'n Kaffee! Wer kommt mit?",na gut darauf erst maln kaffee wer kommt mit,"All right, first of all, coffee who comes with"
b'gAAAAABkk1Q1hWmethpbgcyB0NUDYI_fp6WNxieX-FnvV6oh8iD6OGf5OXFh7ZJ3yXJQr2SvSJwIiRV0Z8S0gFtHoG63sOjv1tPo9CQUgjoW7DsCVnDU-hg=',"@wildf4ng @SimoneW57720564 @n3ll41 @truepl4y ähm,du findest das nicht irgendwie seltsam, dass ein erwachsener mann eine minderjährige zum putzen zu sich kommen lassen will, anstatt sich eine erwachsene putzhilfe zu suchen?",ähmdu findest das nicht irgendwie seltsam dass ein erwachsener mann eine minderjährige zum putzen zu sich kommen lassen will anstatt sich eine erwachsene putzhilfe zu suchen,ummdu don't find that kind of weird that an adult man wants to get a minor to clean instead of looking for a grown-up cleaning aid
b'gAAAAABkk1Q1YAj_s2YIygrWzBcsjbauYzRZJAJRQrXNkCJ6mTegCD_WhHmVCW4qhesqFfPPzsRDzpfXkq-ldFe5OJG6jZxHL4SEOALZxKtqveqIYmRr00s=',"@hanneSchn Im  BZHL gibt es einen Ordner mit 100 Methoden. Könnte ich per Mail senden, gerne PN.",im bzhl gibt es einen ordner mit methoden könnte ich per mail senden gerne pn,in bzhl there is a folder with methods I could send by mail gladly pn
b'gAAAAABkk1Q1wnKxFRZ8GkebFj_8bMRF0VB37r5OnKu4t4FzESIc9aM1aiGDsHKhSIyGTouUfPWqc5v9D0cHthF1H02FaxII3-yv1gtlNc49gsaUTVwnsxY=',Wedding kurz &amp; knapp https://t.co/E96rl1ZtC1,wedding kurz amp knapp,wdding short amp scarce
b'gAAAAABkk1Q1J1DtDXsUF2n55bSBt1asUXeNYTERLPVTGb6ggbzB9mY2SoT5Shk3PBP0KLc8g9pZZsH1maduAKzLj_-dD8L5qisMrOQ3hUZjrOOIpM4O0nM=',Pflichtlektüre zum Osterwochenende. https://t.co/Crpv2Fsz4a,pflichtlektüre zum osterwochenende,compulsory reading at the osterwochenend
b'gAAAAABkk1Q1I4bs_kjRDRWNeTbmpGaLpPQWBq79a4HM6azHkBWPqWcrOvwkgtq2rGc86C_UHaW-h_vSRE-Q0-ixH17sF7ASyUZKMFW2ZA30EPeV9AMk7iY=',@peace_reset @SchubiEb Also Gesetz verabschieden. Alle Kühlschranktüren bleiben offen. Zuwiderhandeln wird mit heißen Tee bestraft.,also gesetz verabschieden alle kühlschranktüren bleiben offen zuwiderhandeln wird mit heißen tee bestraft,so pass law all refrigerator doors remain open contravening will be punished with hot tea
